fund_code,fund_name
003906,华夏新锦图灵活配置混合型证券投资基金
003907,华夏新锦图灵活配置混合型证券投资基金
003908,万家家泰债券型证券投资基金
003909,万家家泰债券型证券投资基金
003910,万家家盛债券型证券投资基金
003911,万家家盛债券型证券投资基金
003912,泰达宏利启富灵活配置混合型证券投资基金
003913,泰达宏利启富灵活配置混合型证券投资基金
003914,泰达宏利启迪灵活配置混合型证券投资基金
003915,泰达宏利启迪灵活配置混合型证券投资基金
003916,泰达宏利启泽灵活配置混合型证券投资基金
003917,泰达宏利启泽灵活配置混合型证券投资基金
003918,泰达宏利启明灵活配置混合型证券投资基金
003919,泰达宏利启明灵活配置混合型证券投资基金
003922,长盛盛康纯债债券型证券投资基金
003923,长盛盛康纯债债券型证券投资基金
003924,长盛盛泰灵活配置混合型证券投资基金
003925,长盛盛泰灵活配置混合型证券投资基金
003926,中融恒信纯债债券型证券投资基金
003927,中融恒信纯债债券型证券投资基金
003928,新疆前海联合永兴纯债债券型证券投资基金
003929,中银证券安进债券型证券投资基金
003930,中银证券安进债券型证券投资基金
003931,工银瑞信丰实三年定期开放债券型证券投资基金
003932,银华中证5年期地方政府债指数证券投资基金
003933,银华中证5年期地方政府债指数证券投资基金
003934,银华中证10年期地方政府债指数证券投资基金
003935,银华中证10年期地方政府债指数证券投资基金
003936,南方和利定期开放债券型证券投资基金
003937,南方和利定期开放债券型证券投资基金
003938,南方荣尊定期开放混合型证券投资基金
003939,南方荣尊定期开放混合型证券投资基金
003940,银华盛世精选灵活配置混合型发起式证券投资基金
003941,国泰鑫益灵活配置混合型证券投资基金
003942,国泰鑫益灵活配置混合型证券投资基金
003943,国泰泽益灵活配置混合型证券投资基金
003944,国泰泽益灵活配置混合型证券投资基金
003945,国泰众益灵活配置混合型证券投资基金
003946,国泰众益灵活配置混合型证券投资基金
003947,博时聚享纯债债券型证券投资基金
003949,兴全稳泰债券型证券投资基金
003950,博时鑫润灵活配置混合型证券投资基金
003951,博时鑫润灵活配置混合型证券投资基金
003952,兴业18个月定期开放债券型证券投资基金
003953,兴业18个月定期开放债券型证券投资基金
003954,华泰柏瑞价值精选30灵活配置混合型证券投资基金
003955,国泰民丰回报定期开放灵活配置混合型证券投资基金
003956,南方现代教育股票型证券投资基金
003957,安信新起点灵活配置混合型证券投资基金
003958,安信新起点灵活配置混合型证券投资基金
003959,平安大华量化灵活配置混合型证券投资基金
003960,平安大华量化灵活配置混合型证券投资基金
003961,易方达瑞程灵活配置混合型证券投资基金
003962,易方达瑞程灵活配置混合型证券投资基金
003963,博时慧选纯债3个月定期开放债券型发起式证券投资基金
003964,华夏新锦略灵活配置混合型证券投资基金
003965,华夏新锦略灵活配置混合型证券投资基金
003966,中银润利灵活配置混合型证券投资基金
003967,中银润利灵活配置混合型证券投资基金
003968,交银施罗德天益宝货币市场基金
003969,交银施罗德天益宝货币市场基金
003970,华泰柏瑞兴利灵活配置混合型证券投资基金
003971,华泰柏瑞兴利灵活配置混合型证券投资基金
003972,富兰克林国海美元债定期开放债券型证券投资基金
003973,富兰克林国海美元债定期开放债券型证券投资基金
003974,中信建投睿泰灵活配置混合型证券投资基金
003975,中信建投睿泰灵活配置混合型证券投资基金
003976,中信建投稳惠债券型证券投资基金
003977,中信建投稳惠债券型证券投资基金
003978,中信建投稳祥债券型证券投资基金
003979,中信建投稳祥债券型证券投资基金
003980,中银证券瑞益定期开放灵活配置混合型证券投资基金
003981,中银证券瑞益定期开放灵活配置混合型证券投资基金
003982,国投瑞银顺益纯债债券型证券投资基金
003983,鹏华丰惠债券型证券投资基金
003984,嘉实新能源新材料股票型证券投资基金
003985,嘉实新能源新材料股票型证券投资基金
003986,申万菱信中证500指数优选增强型证券投资基金
003987,银华中债-10年期国债期货期限匹配金融债指数证券投资基金
003988,银华中债-10年期国债期货期限匹配金融债指数证券投资基金
003989,银华中债-5年期国债期货期限匹配金融债指数证券投资基金
003990,银华中债-5年期国债期货期限匹配金融债指数证券投资基金
003991,富国富利稳健配置混合型证券投资基金
003992,富国富利稳健配置混合型证券投资基金
003993,前海开源沪港深核心驱动灵活配置混合型证券投资基金
003994,华富货币市场基金
003995,银华中债AAA信用债指数证券投资基金
003996,银华中债AAA信用债指数证券投资基金
003997,泓德添利货币市场基金
003998,泓德添利货币市场基金
003999,富荣富祥纯债债券型证券投资基金
004000,泰达宏利睿选稳健灵活配置混合型证券投资基金
004001,泰达宏利恒利债券型证券投资基金
004002,泰达宏利恒利债券型证券投资基金
004003,泰达宏利启惠灵活配置混合型证券投资基金
004004,泰达宏利启惠灵活配置混合型证券投资基金
004005,东方民丰回报赢安混合型证券投资基金
004006,东方民丰回报赢安混合型证券投资基金
004007,申万菱信安泰添利纯债一年定期开放债券型证券投资基金
004008,中融鑫思路灵活配置混合型证券投资基金
004009,中融鑫思路灵活配置混合型证券投资基金
004010,华泰柏瑞鼎利灵活配置混合型证券投资基金
004011,华泰柏瑞鼎利灵活配置混合型证券投资基金
004012,华泰柏瑞裕利灵活配置混合型证券投资基金
004013,华泰柏瑞裕利灵活配置混合型证券投资基金
004014,华泰柏瑞锦利灵活配置混合型证券投资基金
004015,华泰柏瑞锦利灵活配置混合型证券投资基金
004018,招商兴华灵活配置混合型证券投资基金
004019,招商兴华灵活配置混合型证券投资基金
004020,广发景祥纯债债券型证券投资基金
004021,广发汇富一年定期开放债券型证券投资基金
004022,广发汇富一年定期开放债券型证券投资基金
004023,广发量化稳健混合型证券投资基金
004024,华泰保兴尊诚一年定期开放债券型证券投资基金
004025,融通收益增强债券型证券投资基金
004026,融通收益增强债券型证券投资基金
004027,广发景源纯债债券型证券投资基金
004028,广发景源纯债债券型证券投资基金
004029,嘉实稳康纯债债券型证券投资基金
004030,嘉实丰安6个月定期开放债券型证券投资基金
004031,鑫元添利债券型证券投资基金
004032,工银瑞信丰淳半年定期开放债券型发起式证券投资基金
004033,金鹰添荣纯债债券型证券投资基金
004034,博时弘康18个月定期开放债券型证券投资基金
004035,博时弘康18个月定期开放债券型证券投资基金
004036,鹏华弘樽灵活配置混合型证券投资基金
004037,鹏华弘樽灵活配置混合型证券投资基金
004038,中银富享定期开放债券型发起式证券投资基金
004039,中欧骏泰货币市场基金
004040,金鹰医疗健康产业股票型证券投资基金
004041,金鹰医疗健康产业股票型证券投资基金
004042,华夏鼎茂债券型证券投资基金
004043,华夏鼎茂债券型证券投资基金
004044,金鹰转型动力灵活配置混合型证券投资基金
004045,金鹰添润定期开放债券型发起式证券投资基金
004046,华夏新锦顺灵活配置混合型证券投资基金
004047,华夏新锦顺灵活配置混合型证券投资基金
004048,华夏新锦汇灵活配置混合型证券投资基金
004049,华夏新锦汇灵活配置混合型证券投资基金
004050,华夏新锦升灵活配置混合型证券投资基金
004051,华夏新锦升灵活配置混合型证券投资基金
004052,华夏鼎智债券型证券投资基金
004053,华夏鼎智债券型证券投资基金
004054,华夏鼎实债券型证券投资基金
004055,华夏鼎实债券型证券投资基金
004056,华夏惠利货币市场基金
004059,鑫元招利债券型证券投资基金
004060,博时兴盛货币市场基金
004061,华夏鼎隆债券型证券投资基金
004062,华夏鼎隆债券型证券投资基金
004063,华夏恒融一年定期开放债券型证券投资基金
004064,交银施罗德瑞利定期开放灵活配置混合型证券投资基金
004065,中融量化多因子混合型发起式证券投资基金
004066,嘉实稳熙纯债债券型证券投资基金
004067,中融鑫回报灵活配置混合型证券投资基金
004068,中融鑫回报灵活配置混合型证券投资基金
004069,南方中证全指证券公司交易型开放式指数证券投资基金联接基金
004070,南方中证全指证券公司交易型开放式指数证券投资基金联接基金
004072,金元顺安金通宝货币市场基金
004073,金元顺安金通宝货币市场基金
004074,交银施罗德瑞安定期开放灵活配置混合型证券投资基金
004075,交银施罗德医药创新股票型证券投资基金
004076,国联安锐意成长混合型证券投资基金
